frame,time,Hips.x,Hips.y,Hips.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,RightFoot_End.x,RightFoot_End.y,RightFoot_End.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,LeftFoot_End.x,LeftFoot_End.y,LeftFoot_End.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,Head_End.x,Head_End.y,Head_End.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightHand.x,RightHand.y,RightHand.z,RightHand_End.x,RightHand_End.y,RightHand_End.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftHand.x,LeftHand.y,LeftHand.z,LeftHand_End.x,LeftHand_End.y,LeftHand_End.z
65,2.7083355,17.1174,101.842,352.89,6.388143834568236,98.31724212075325,353.8215683685771,9.963103066489296,59.51965212162931,374.3675017347838,14.399263493695756,11.563466222805417,372.7036410345051,13.513643233936342,9.847396559616497,388.39665800596686,27.849298745496924,98.3926265579284,351.7337786675408,26.407168889854617,55.43107444517809,342.121598754455,22.139588130849567,24.634843844020665,304.9103928796355,23.463910182377543,12.542908972157917,315.0114463968913,16.716931280685454,107.8649150086585,348.9909065424221,17.814043806414777,131.4086043213473,351.33678489356726,17.99522479575987,152.2309221388826,346.3677238693141,17.686542493487526,167.06577777122226,355.2714843645376,18.155121927799566,186.40928013116985,360.3320524911852,12.229485082939242,147.78943595488698,355.37672786650376,-1.6012488087616834,148.75921540066142,352.93783972269546,-8.076473046882978,121.72363643807361,346.0466647665587,-12.00413367228684,97.0145854601411,343.1270178181951,-14.743177063055539,82.59841701959614,340.01707749765495,23.674302836360994,147.69131564180344,355.3828640479491,37.04976096018082,149.26621587874249,351.28473560241065,44.43436986494601,121.74725337659548,358.91237611937197,44.611223086501845,102.3864423117636,374.1437427646705,44.26384101412542,92.52304511386954,385.439437582271
66,2.7500022,16.7795,102.525,359.984,6.019320436122996,99.0609659880307,360.7762624016982,9.865726514299366,59.34613328207287,379.4338593680327,14.349057928418278,11.766314187089236,373.24481484983727,13.532452192618452,8.866705423324117,388.7665874319026,27.518775967165098,99.01160704583835,359.12802263650354,27.03612063962118,55.43892992080419,352.69703879801165,24.643703206071088,27.65514902828874,313.0280110109227,26.59785755070754,14.499283064980872,321.57812630563166,16.483066689821783,108.45750129968036,355.9396995896066,17.464073836819,132.0479134135957,357.8217699544115,17.582899485978054,152.80957191478976,352.6032711230426,17.214613255337834,167.69531408286463,361.4194053501468,17.48983207726429,187.05910122687575,366.41620452977037,11.820547805608847,148.4574937104601,361.65796191815787,-2.0454262364705507,149.25772331131373,359.3618251659591,-8.354249513742467,121.90427447271725,353.6761469704578,-11.826756316094283,96.99926919964625,352.2028970332678,-14.243391655591768,82.36177389038247,349.98848860048656,23.265609988795916,148.3973144419528,361.6791453131445,36.65634956084446,149.89160105401118,357.60078182160817,43.52614471691592,121.90892754988998,363.9081222914315,44.16967576966217,101.08430506728689,377.05299879426775,44.10909562317628,89.94904100664002,387.10298508010504
67,2.7916689,16.3675,103.369,366.606,5.579829361729891,99.95141947692731,367.20180295788134,9.611833338697043,59.16831854321871,383.3464715298677,14.715867725576096,12.263853468130378,373.5401619933614,13.757193250705425,8.583770054095803,388.88740700075533,27.115285467531677,99.8099652774004,366.1294971318594,26.629596138213934,55.77370602273443,365.2688706914928,25.238310867865835,28.022873034563787,325.52909840739846,27.704084718356032,14.587116730115586,333.49153596418466,16.196359117921762,109.19343407287883,362.400588163239,17.21578367049157,132.80235880407625,364.010418652195,17.391056511169957,153.56899780520982,358.8133716699157,17.069010994961495,168.35049568874268,367.8049668763851,17.275982031083235,187.615181755976,373.17423439823136,11.612417638056055,149.2224804249072,367.860350525692,-2.2821056101367425,149.91582668244462,365.70643729459636,-8.538900957918436,122.30260139499092,361.38189659613295,-11.610461436806453,97.30205779883747,361.5443547226404,-13.760036941334779,82.49857824850149,360.432456187199,23.057272971449063,149.13277269668356,367.8878746751355,36.47888426065773,150.50831356245828,363.8696555095759,42.63933701354751,122.05133763771903,368.5872808470866,43.54818547244643,99.88575709432797,379.2983893652002,43.61412183825761,87.53250021083812,387.8067791521208
68,2.8333356,16.0392,104.482,372.682,5.255300411909877,101.03762760340713,373.1844779235745,9.333810891955796,59.10730438335291,386.04458865655664,14.709913945268063,12.90270057477619,373.4558706685714,13.87710682654584,8.650280093573254,388.66190079987297,26.80126575713504,100.9505528294516,372.34215133246096,26.00693484780862,57.01234220236533,375.33737860846475,24.732642139960486,31.099006183767717,334.3719163028288,27.818811181017402,17.11671179365008,341.07795867058246,15.896734968454576,110.27955786779883,368.4385536798599,16.98122733161546,133.89038230435978,369.9763941543704,17.150252625263292,154.63241817118939,364.68180334323483,16.987240970487733,169.42111263435817,373.66585146353384,17.177243812080718,188.68043974861737,379.0549346904052,11.507293293007862,150.34991038125912,373.8442180895612,-2.4393129600001267,150.97980600780102,372.0350047086352,-8.74903726324347,123.15702038796972,369.50136491136135,-11.412606592957584,98.2024529879484,371.66076779760186,-13.318637938115822,83.3270385007538,371.9592445059648,22.95056311812402,150.21483429647307,373.68036199872273,36.34098470190552,151.40546418374242,369.5022215254213,41.67797122257363,122.57859379773629,372.7479516980495,42.73151933592999,99.46606175083417,381.2077218360243,42.84301114301611,86.21263466799144,388.2315555567728
69,2.8750023000000002,15.9006,105.846,378.276,5.1482546541074665,102.2828625516242,378.59190612964323,8.916344501585874,59.386560307375234,387.85891502194477,14.397514456780627,13.74707377288152,373.3938618758814,13.696662331812862,9.107728735340663,388.4930434405084,26.706579393681928,102.43540128672629,378.1905520249613,25.98587110873425,59.28115441772375,386.9860200554766,25.713726754902723,29.922349617059698,348.39482383717205,29.203871705166577,16.526974427294228,356.0356884316773,15.779790123544394,111.60070507433575,373.97395575699585,16.818332916092267,135.21321250030303,375.51766217713737,16.984977055602478,155.96918943137172,370.2779136454031,16.987271865814087,170.68387553934232,379.38413046854885,17.20966393748039,189.88670584455565,384.96999208835655,11.443588681764215,151.6785261081277,379.4983219941075,-2.5374174453192637,152.30284352441566,377.97531740689385,-8.889107002870375,124.3822320877699,377.3158874858993,-11.051278168482323,99.65810258110514,381.62059334225796,-12.659219695065886,84.86702902100494,383.52812236871944,22.88345732741323,151.50917916696636,379.1913274641629,36.23674242344967,152.6289528232096,374.87696405373316,40.86768518063282,123.54586531922418,376.53075852165216,41.96092355875216,99.75068565780586,382.81256294100774,42.02062358893162,85.83529794060337,388.41242192015415
70,2.916669,15.7421,106.794,383.365,5.024518436753237,103.11409516658172,383.3855292045356,8.540908602345205,59.55660397230361,388.91261362603103,14.52557438808138,14.37754456018429,373.25119339038093,13.770298202946925,9.5049352709683,388.2740838112958,26.58321367824283,103.49961331290118,383.5260781406127,25.68220729519132,61.55073113760978,396.9293677696495,26.243171479641653,26.39744073371829,363.53437712141107,29.753291618992144,14.457734073470501,373.28745158409004,15.66643821606419,112.57900516415958,379.1027469886575,16.63852669299407,136.17323964238352,380.9410208976571,16.891779874097995,156.96840620424283,375.86261329301476,17.078718742330402,171.60771420754716,385.0876277860296,17.425812186279643,190.77032019008072,390.8037504316117,11.372421545099415,152.63550516660248,385.076481059275,-2.6133611104916916,153.39058008511776,383.6602914842194,-9.124583050528965,125.51932677568419,384.726396010674,-10.876916480889951,101.21471746444854,391.106313745139,-12.222483444867352,86.69685470517685,394.630673325035,22.809569421267447,152.40714959724562,384.7117608237398,36.13001242189438,153.54833139276082,380.30252620635616,40.21048559081289,124.3362263293475,380.2060782476544,41.30457535398675,100.08035553490458,384.3681103987812,41.27894667224832,85.7007392107633,388.63729972945765
71,2.9583357,15.6282,107.14,388.733,4.930553209481614,103.40993775664066,388.497066954248,8.254786229156409,59.52742955005729,390.35277422337,14.583526330526922,14.907837620852135,373.28576562406016,13.838468706794966,9.732704433594932,388.20765845410915,26.480296171985884,103.89464586594738,389.062182038784,25.78372548661559,63.283058488714346,406.1027941498636,26.61186385573877,21.659222553192194,381.24189359725244,30.15010331588425,12.265297301871662,393.45807261915905,15.606652360209917,112.97992733662038,384.54568647103974,16.508065065864834,136.55761105990365,386.61749557513394,16.87751277218896,157.3666490618781,381.6034394194077,17.267004404571193,171.993705000723,390.84155114110746,17.816291648970726,191.1688928519999,396.49932936152067,11.334490013738051,153.03623903722288,390.80426300741664,-2.631561967373802,153.9431665130017,389.2861318704396,-9.248129033168865,126.22373942737195,392.14860516475227,-10.460712678641244,102.60986170573376,400.8320650956644,-11.456892453061501,88.64037399706491,406.2043122059886,22.770158712908575,152.74495342614443,390.43799431753143,36.04657754455617,153.93481979555548,385.91043773984876,39.70293131169831,124.72607573071696,384.04308854616113,40.810244712577635,100.21212915943207,386.21267204674996,40.739855000814174,85.53592338764379,389.31170890238855
72,3.0000024,15.5697,106.592,393.958,4.87020244601616,102.89019972334113,393.48249773909777,8.050462736167951,58.97982029074557,392.092093585264,14.673733327993684,15.072011560394188,373.37097350940485,13.92782902931352,9.502255866177373,388.15006171822034,26.40711574740927,103.3174221952819,394.44404085708317,26.18083525158102,64.03012985605189,414.3595162199187,26.69539950859716,17.495069114346094,400.739044391687,30.26424205116436,11.45410424133057,414.90838122547547,15.6365733932118,112.4826742813732,389.8428700327148,16.45795178006038,136.0517587313067,392.0418932982627,16.964248050031784,156.85105307674797,386.9994403111931,17.399862064737686,171.5056154590323,396.1917859947675,18.127196873786847,190.71231920529112,401.7211182581599,11.219148296406676,152.5451306447618,396.0871005056884,-2.6715891708733572,153.44601701812473,393.9862283315922,-9.28430647668567,125.99324916935375,398.7775599134447,-10.03742846770544,103.46832716898611,410.0269489042077,-10.739748891611292,90.43170963769863,417.4129728254452,22.65961689486447,152.23743408446884,395.96660265473247,35.970929638631375,153.52190618942802,391.5692248015442,39.45912753717358,124.42535984025955,388.21808891975775,40.64079312980518,99.82459919971978,388.7406349633411,40.581281886460275,84.98929734891709,390.9565495391959
73,3.0416691,15.6281,105.616,399.217,4.925521446819404,101.94996300651898,398.56610778808744,8.039481502893373,58.2259250021091,394.24401865241225,14.826581836220303,15.351663183460587,373.3161267303927,14.244700871552013,9.114966148930923,387.83387533830177,26.45275256866107,102.30638498661615,399.7480563313478,26.88579578600667,63.77845405337041,421.0923696890921,27.013348835795526,15.42499284231041,417.456379237715,30.479565728192163,12.335892883751653,432.57070363217264,15.749050405737428,111.58305512497539,395.21469637303005,16.49375237183146,135.1186565647244,397.7706680935074,17.090718442013525,155.95938732278165,392.91259375388296,17.63802408356179,170.62264025689745,402.08508781369426,18.49943597930821,189.8863723204347,407.3923089820755,11.269013681018409,151.5903493074351,401.92103243526736,-2.57720030208411,152.58690799218633,399.5828543717993,-9.354801731149141,125.48687981445543,405.9067726735557,-9.664645468304746,104.09948203318682,419.2098275680465,-10.091946858123706,92.1617076626065,428.28214571719525,22.709211028873867,151.25311329231118,401.8801035967275,36.016862338712,152.62478574474554,397.49800605861907,39.34757562181117,123.71797924612906,392.6700113605864,40.60706166295598,99.13807262031368,391.6170644426639,40.632729506286005,84.20569826381598,393.03957533514546
74,3.0833358,15.7614,104.141,404.974,5.057524427361097,100.47413027872265,404.34966854256373,8.242081816208069,57.155082497982406,397.0361608516053,14.699830304894775,16.46015697686098,372.0468783685958,14.891370277570575,8.752368825561973,385.85098334695505,26.592221951765872,100.8345271223902,405.3853496747029,27.120629546457796,63.004015643043594,427.94065698281827,25.953061596947823,14.818898903101932,433.24397832646423,29.263194888468107,14.529432480371803,448.702284403861,15.849365570885432,110.16057641149966,401.05025535080887,16.549361720204775,133.68693789764197,403.70212793432376,17.238583329179257,154.5414273154411,398.9158393925905,17.9239572876785,169.25075421076934,408.00490657111794,18.892290225945814,188.59073316997205,413.00766033062513,11.38131473693949,150.16507740210193,407.8976361535052,-2.4231466389351457,151.31260433539677,405.38807930141985,-9.37688906761534,124.51486717678522,412.727432165665,-9.377940403671968,104.06725459497007,427.43740140833137,-9.632917671249478,93.14742870450382,437.7180817902381,22.82014962708227,149.78269369595802,407.8787228003402,36.119843712244446,151.2095002462531,403.49007746907483,39.37076841750183,122.4989551684089,397.56194659832613,40.76082908327965,98.01188964310609,395.2558318269872,40.95496749986754,83.03670019096833,396.09607652217255
75,3.1250025,16.027,102.965,410.766,5.324608186691618,99.32175592556176,409.9951188907482,8.016647913499876,56.42874782477734,400.3456899276461,14.133856937359475,17.912879797791916,372.0375394826832,14.40186346062487,9.022602450080088,385.110073329809,26.848344775548732,99.63740765837225,411.25004757281226,26.36524362715105,62.137860450403224,434.3524126815267,23.64547791454235,14.769890106309198,444.3610173486142,26.444329441650716,15.97128447594619,459.8762705433838,16.16302271430469,109.02630665964628,406.90842698234746,16.816362268767048,132.54673234931482,409.62409087691435,17.646794293922788,153.4271323594023,404.97515644218254,18.386403011793007,168.09655220665883,414.1242699315741,19.360071259620554,187.45859211899707,419.03989609475946,11.698374154401469,149.02405387448206,413.8836863253546,-2.0605134412663677,150.3189120476229,411.2014853679824,-9.181444020327147,123.6904247228496,418.98321792153024,-9.19214009068539,103.71774841509779,434.3318381598889,-9.51627057723028,93.43089193492796,445.24401132494086,23.134959602724138,148.58409868931227,413.9505546725478,36.468182625643585,149.97941642703609,409.6544983686356,39.62389812849533,121.42842100231668,402.95459048496934,41.077186546139366,97.05149469533275,399.71110029188713,41.41912394670178,82.06309630819015,400.19171718963196
76,3.1666692000000003,16.3524,102.297,417.476,5.652210175831728,98.69256561276936,416.5154449151579,7.6500881308237,55.90226920327675,406.2603136140313,13.72511418168158,19.374605068032537,375.4209308537913,13.413380327584926,9.478609585863392,387.74862712767384,27.152266117030607,98.93073646222405,418.1392022651917,25.618997632400244,60.78783762660772,440.11503119855854,22.03278924817862,13.293191682959744,449.2085246716392,24.285797318439634,14.019957175600755,464.8416870693771,16.575476571107995,108.36452610591171,413.632281229707,17.268731451023402,131.9236623049589,415.9771920619387,18.256741986655694,152.77010344562532,411.2082256898293,19.01837470804106,167.45728082689612,420.3269927951568,19.88823299510803,186.87090311196528,425.0550596657803,12.236928035540819,148.458791381173,420.1136810547655,-1.4887110063937374,149.8402869086689,417.30723302700324,-8.633713511959932,123.18810224198903,424.98508056006926,-8.919999122730161,103.07987767697796,440.1529875321487,-9.518870815597747,92.87041412354175,451.126054862961,23.66996980501929,147.9455788890535,420.23893077689365,37.02382509334312,149.1891658874874,415.9603927263054,39.974552203903,120.68670734569749,408.9668448198809,41.36295161483614,96.36882622901918,405.28176448094325,41.80237542817058,81.38213522196213,405.7356360170306
77,3.2083359000000002,16.79,101.98,424.673,6.115437915606853,98.34131164708397,423.5674019840419,7.555145050151674,55.59698394921879,413.03087531901224,13.780233479273472,22.847787320957558,378.2317070533554,13.049397247943451,10.868163326096694,388.5251266671052,27.590461281014207,98.64828110109681,425.48439441217283,25.314813515669613,59.74584992802652,446.0170751239366,21.63851822769447,11.740675171449915,451.7861267772547,23.530788005611136,11.194893832132992,467.47438473718245,17.04621802975446,108.04740143844674,420.83115118809144,17.85107980876663,131.64296414221693,422.7321314073559,19.056117924153362,152.43330291654635,417.77198926249963,19.81644475722804,167.20822422875156,426.7480006638656,20.550019349953377,186.72010122007532,431.0779573140363,12.924616751593085,148.258946295138,426.66649021242347,-0.7798791473834399,149.65329002434498,423.76468986535326,-7.835673033458553,122.83254571063267,430.9203029172206,-8.575260206816425,102.15739999209896,445.28969458325525,-9.594591776692297,91.6152217233132,455.9115324891826,24.35142499261176,147.65106168678798,426.89463136066036,37.77317094334319,148.7062667527912,422.7811018011208,40.67377494965567,120.17682962452396,415.877163847336,42.03329228772365,95.85504791831806,412.2070876523825,42.54324484889005,80.88152424294724,412.9375239113876
78,3.2500026,17.1747,102.26,431.392,6.5251380896289675,98.5170748777211,430.39901548738715,7.60968101990564,55.412969240468,421.3974297946585,13.771013981055518,27.281742922955722,382.7591612032328,12.875833570867572,13.232017487388426,389.9566515448997,28.01336474190538,99.03306821729429,432.1123703758775,25.40326216358921,59.204588694790814,450.7416023674228,21.741295965849915,10.889044361403599,452.61031496373323,23.549989934517942,9.25990559058743,468.2331998763583,17.33734865312401,108.31662695651582,427.5281126423195,18.18482509134268,131.92161990987657,429.28828278845697,19.48783039646663,152.7211791644421,424.39197547592687,20.330533300581017,167.51496641606062,433.3294744505644,20.982831378038558,187.099430342019,437.33238338669827,13.344080375717619,148.54930640772488,433.279186532513,-0.39604499968926987,149.88089350799507,430.5198971317807,-7.15638815256766,122.73327130966321,436.6553449951669,-8.275273923071275,101.08071208945987,449.4773117074016,-9.679154279653613,89.80488672749861,459.2693943434374,24.76795695990302,147.88436288525767,433.49462227427676,38.237975514840855,148.8280481894261,429.5139306621537,41.34022010350154,120.20215593856447,423.1154138745626,42.715348383506466,95.78159913839433,420.18075208539534,43.32266610883591,80.87155911036642,421.70452094683935
79,3.2916693,17.6401,102.765,438.191,7.003754620039819,98.93076187061037,437.4324154487235,7.756804450698731,55.26735021066684,431.6784516579548,13.6924860125145,31.23695813774227,390.33172677016415,12.559126617363663,15.956886621492808,394.23491917379033,28.511611287157137,99.6270359557018,438.8009996606619,25.579568141216342,59.05705269592631,455.7021322389982,21.92433615242227,10.742231127244672,453.801815600369,23.6606887751607,8.36869071727343,469.3373035390127,17.699294620351896,108.75082007989793,434.21541650124004,18.505109893618425,132.38672657775066,435.5218212451968,19.86714860780139,153.14948637143837,430.4873431591593,20.76550091986188,168.00388143912747,439.31825973949395,21.355050755393854,187.65854223517997,442.9715787761428,13.69891795531932,149.05280043668438,439.39255522568357,-0.0751858622896826,150.31602548866212,436.7741255389658,-6.525035235517063,122.86088446460457,441.76952596977725,-8.174325776221,100.19177600629853,452.62675484916474,-10.038777764482017,88.05340201397668,461.23975058851084,25.120763472168807,148.36133557119066,439.63096660673114,38.659863475495754,149.18805078191014,435.86438186790247,42.17237257145022,120.34846155306803,430.77056024858837,43.571182407671174,95.78439005798458,429.53908363081445,44.2476910659722,81.09158644902547,432.4825268770487
80,3.333336,18.0139,103.804,444.25,7.356849824431066,99.98512994699414,443.74781609965856,8.104891890546973,55.9442441723768,443.6502743493455,13.920144080349047,32.99490396417251,401.6770168666876,12.56205880844124,17.43571950003086,404.14022274623574,28.885621215718814,100.64842527523717,444.7566572413658,25.686490925662962,59.175919474453565,459.24684458072903,21.77093550194824,11.155085815761161,453.7731010828555,23.443835371390982,8.138238394122652,469.20359160199877,18.024855988333673,109.69890420918817,440.14040214638766,18.763591325082693,133.34781859605897,441.23366607133573,20.154307003765176,154.1375417030772,436.31974336715336,21.051861031708896,168.953713432091,445.21472113079585,21.60813314518316,188.63598380268792,448.721684830992,13.915085847765383,149.9905196540001,445.15190247300023,0.11387671348315109,151.1465064119655,442.6283794234298,-5.882923364536916,123.37549923762955,446.25452067820754,-7.908898882495269,99.8154433137139,454.93249536036143,-10.098715811127194,86.85638061032776,462.16211469119645,25.33499467304345,149.3044534519085,445.48131747916074,38.96906575355092,150.0722158014697,442.06071895247476,43.03013785309966,121.08522536669471,438.4180928855512,44.39831231525341,96.5015772706424,439.2175658145349,45.04370487700008,82.2181016509669,443.7525181476226
81,3.3750027,18.3673,105.193,449.646,7.670862709403336,101.46460882126084,449.3393991149164,8.496684594269006,57.77992703407032,454.91930023456064,14.017694554910484,33.07836741931215,413.9120433238449,12.642800766279594,17.584006978588555,416.7465559103267,29.216830543958906,101.94582164848988,450.0361221927651,26.112329635412998,59.51960579042494,461.4618380658446,22.08968002746016,12.007158734474075,452.6482365137206,23.619708335110193,8.3382969788332,467.9517807697348,18.371843154962974,111.03932159826297,445.4675656859265,19.035805495011488,134.68860968005663,446.60001207327986,20.45668190603878,155.53687805797128,441.94983689645795,21.23426100584308,170.2373213108393,451.0458534017835,21.748028599299708,189.90637234954823,454.632561376595,14.051886253987812,151.2705750533574,450.6048908135801,0.2622912686411727,152.33574372044092,447.97994635983133,-5.276295520674567,124.32178330039274,450.1893419816139,-7.5903979677845275,100.12641920662998,456.8012511428198,-10.027737617358083,86.53666988530159,462.66453425180157,25.464902419965163,150.61674702211434,451.160849047893,39.22013276376924,151.43411595165776,448.27928805488796,43.969384325804896,122.39213648630788,446.2756204024072,45.1811986010262,97.99036462288939,449.4302753948987,45.60138977443031,84.35548875890848,455.66835198561347
82,3.4166694,18.5622,106.502,454.777,7.800290922484631,102.95550394023226,454.66585009471316,8.436995372565129,60.48507466951621,466.3288662630539,13.56689058841448,30.08833594698304,429.28880460224053,12.110824712106126,15.352390544000324,434.8324302429348,29.359490736976543,103.07228915102706,455.0305188942443,26.474023651463,59.951596856631795,463.5421977468047,22.159476846634284,12.91766804260807,452.5654890589151,23.643089212591768,8.870283202631143,467.7779040645841,18.60226456681021,112.31160898656658,450.5478572451038,19.287348098550826,135.9540084852654,451.8047240174245,20.683721975521603,156.86286427077965,447.4271444299835,21.29828354821871,171.46248219725743,456.696375672467,21.767337352232726,191.1200902986303,460.3512945856278,14.109513151422705,152.4583247068383,455.88365177916825,0.35744172176632993,153.49036769013406,453.0564152823822,-4.848424725891057,125.33355547899323,453.71385857884667,-7.435162267239544,100.70259077167121,458.30868425566393,-10.090923014200815,86.6522055443418,462.8400868882428,25.510700034871792,151.86650943568824,456.69372028929695,39.353428347028114,152.93867066474547,454.3683836020122,45.01946313994188,123.99339834838149,454.0965270517459,46.003670907019945,100.06309201356349,459.86181852977165,46.06018383800752,87.37532112366598,467.8628982152954
83,3.4583361,18.9776,107.391,459.628,8.170033756036819,103.98476861312376,459.680680333216,8.457062661064013,62.9238146598762,475.62070467433875,13.3425791233414,25.635823639216,445.487978739429,11.800943278891296,12.697395867928577,454.44456546263365,29.73200325523026,103.8203097148723,459.6687075876015,26.923947360078966,60.20509064881717,465.14558526090696,22.052053056831916,13.67004159496404,452.4157870344631,23.537170097018794,9.371985720334736,467.5591401332821,19.01980752424739,113.22971891475271,455.43915885393034,19.650092750545436,136.86146992218693,456.9072162237366,20.830478919026522,157.83578663374058,452.7867744652841,21.231965606101724,172.35079039499044,462.1994601395964,21.506416204379814,192.0094218882104,465.86864052258187,14.205704853417995,153.24951684327232,461.10610165975595,0.4877368790498018,154.27040475919867,458.11394690910817,-4.58933471247457,126.09621914446538,457.23192647087984,-7.478673558704722,101.2245263888395,459.9775916039426,-10.364602856374155,86.88893396896579,463.3185797901104,25.602240563483154,152.79514038025565,462.05796010336303,39.46209843068483,154.22915906294978,460.05152598953026,45.711137682303416,125.41438514943727,460.8669758480677,46.04739783339283,102.12980694919385,468.90327842955014,45.53739133769565,90.55431884806704,478.429451249472
84,3.5000028,19.3947,107.7,464.46,8.578115405845345,104.3251987133753,464.60453231262755,8.251967413782676,64.76082373473099,483.9622842785745,13.420392182656151,20.61270619078352,465.348450163522,11.67286477209436,11.121392696515818,477.872870952639,30.137851402960987,104.09747134587823,464.3368706964609,27.456702830072498,60.22416643229436,467.18524908221315,22.26042931697593,14.17947959080577,452.8961111558427,23.70861954352557,9.727645431124113,467.998558562883,19.40557976351078,113.58198694552296,460.33193490954375,20.060312927341073,137.20863447102036,461.86977715600074,20.93451889948139,158.25057217090276,458.0271302738839,21.29347250426658,172.67880773346974,467.57398044622295,21.38876207550399,192.34140073818173,471.23094041710925,14.458637760296522,153.46783219348086,466.35305777534103,0.7250892717733421,154.53101336878717,463.4483823655307,-4.439591242149129,126.47033405896094,460.94564328353243,-7.68809511683371,101.50736637311851,461.83194087083046,-10.826542547595896,87.0042030081563,464.02474732228944,25.869666676548125,153.1440185319499,467.17590796989396,39.658800420154265,154.98306541929708,465.0182368453754,46.473436679913036,126.29103260814198,465.596710299978,46.3888894516661,103.52582185517403,475.00972486348275,45.57848495380537,92.84389564990956,485.5092342375026
85,3.5416695000000002,19.7472,106.809,469.448,8.968913004016246,103.31085950968843,469.46276950748046,8.47867563324746,64.07555427044176,489.47574507939555,14.480890161586808,16.83573385029071,482.08544703695685,12.488750533597653,10.870828205952275,496.5923860785581,30.53035370274722,103.33206392101945,469.24018440454734,27.83012519387323,59.36764431680808,469.3254838964828,22.328926196685263,13.99765814301636,453.1206984423095,23.695225710808387,9.418837667129688,468.1927795423868,19.70056353066369,112.81483272246136,465.50254583892547,20.327382192859986,136.41358405701396,467.4307941112117,21.06194675652454,157.45479784887644,463.5550941260419,21.24730185028403,171.9392526605138,473.02142338564687,21.206931091733367,191.64489047241358,476.4399330942889,14.538342117309456,152.63256192012466,471.8207659159612,0.8563996929620039,153.7881261073837,468.7148086656975,-4.40642185499444,125.91148358572403,464.7733797209717,-8.052927389672853,100.99967697529499,464.00335029838624,-11.526471666378686,86.45210106138761,465.1446325539506,25.942234739887958,152.40866386678638,472.76661018010356,39.71467001543003,154.48511345123197,470.7205820183325,46.97492604281388,126.12880166610125,474.35581379748965,45.96432659971288,105.42453113397704,487.66666209997663,44.47017757582817,97.23981132039788,500.1477630236784
86,3.5833362,19.9527,105.851,474.48,9.21027880456923,102.24427319464633,474.45582961307616,8.727361899977451,63.892439920411135,496.113908403845,14.569339678758391,16.278445295291448,500.6989415770841,12.51189829834421,13.74152072887948,516.1692663542339,30.770071308930454,102.48674210281727,474.20628050476273,28.006429203738065,58.58478538191132,471.9371001398,22.29638660530864,14.257454115491768,453.128138877845,23.634400050501934,9.320586054422337,468.0893237830614,19.839889549379084,111.91463744993236,470.62534244509214,20.476502776187687,135.50348105867167,472.6682052370561,21.031712551750463,156.57956011485143,468.95553139858333,21.17899420490121,171.02507904996048,478.4818354123366,21.051836710292154,190.7386208068943,481.85231050780783,14.581313038820374,151.642053223304,477.21059522629014,0.8956836753757251,152.8675745380644,474.1479992738358,-4.4529646381938495,125.23108741151272,468.86066614889904,-8.423229117717089,100.47183459432048,466.4722657598314,-12.187146405197607,85.95211720123895,466.5758682600463,25.990572643982958,151.49924516041366,478.10609496206837,39.70936239345274,153.83621367485472,475.9821285059175,47.245341192206354,125.71475700551225,480.71492303620624,45.67317309996679,106.38633950341398,495.9072690165981,43.80829323692485,99.78240303859124,509.2455689931695
87,3.6250029,20.0653,104.498,479.956,9.372192841438757,100.74792539971283,479.90054385599205,9.696643686544364,63.232327815715955,502.9796116600292,15.929981040693157,17.56969828031975,517.061993811886,13.555410624730767,17.65359739880081,532.6938323562657,30.926891109182986,101.28107152395098,479.6629379707246,28.1104563868511,57.528303875862285,475.4283518367759,22.386957645439765,14.728052185306247,453.3676645216758,23.679770875108574,9.126204578225707,468.09681715650987,19.87267480132,110.58746208989325,476.1454675993785,20.43403422108328,134.18942441173766,478.05448770010554,20.78291100097823,155.28483047609777,474.4274446509663,20.9548704757001,169.7184899816653,483.97129505679277,20.80403405720739,189.4426079871196,487.27832049996215,14.447827933352373,150.25957645132763,482.71878058028506,0.7405013252075481,151.51348042743456,479.7667017177124,-4.565893413983584,124.11755923344938,473.3134058266812,-8.709665456170875,99.56870671834636,469.4831251612663,-12.682419697584455,85.12951314511939,468.63053340987267,25.865476977990877,150.20700834674773,483.5112738265946,39.51363821736295,152.77613612841785,481.20798818211796,47.29243250278169,124.8336320864333,486.5664835918122,45.55952336515508,106.49757183650502,502.9265793270252,43.658573332781636,101.02012957728617,516.7607404968014
